ts,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,baro
58020000,6.87218666,-4.31665182,4.12044048,-2.6169467,0.96028018,0.342084527,73581.8359
58040000,6.92961454,-5.0823555,4.98664236,-2.92726636,0.81122905,0.322536856,73586.8906
58060000,6.72383165,-5.98684216,5.16371107,-3.1862731,0.615752161,0.276111096,73586.1797
58080000,6.91525745,-6.25483847,3.72801757,-3.41351509,0.452040285,0.215024561,73583.5234
58100000,6.4941206,-6.80997324,2.70867515,-3.53568792,0.293215305,0.124616511,73592.0391
58120000,6.46540689,-7.55653381,2.58903408,-3.47215796,0.215024561,0.0317649916,73580.3203
58140000,6.38883638,-7.71446037,1.78504574,-3.38175011,0.102625363,-0.102625363,73580.8828
58160000,6.76211691,-8.24088097,1.564906,-3.20093393,0.0146607663,-0.254119933,73593.8516
58180000,7.03489876,-9.65743256,1.34955192,-2.98346591,-0.0586430654,-0.430049121,73589.2109
58200000,7.17368221,-10.5427761,1.50269258,-2.76355433,-0.122173049,-0.625526011,73592.0938
58220000,6.92482853,-9.74357414,0.842273593,-2.55097318,-0.166155353,-0.813672483,73593.2891
58240000,6.20219612,-8.47537804,-0.689132929,-2.316401,-0.183259577,-1.02381015,73588.7188
58260000,5.5369916,-6.40797901,-1.17726874,-2.16979337,-0.166155353,-1.21195662,73601.0
58280000,5.43170738,-5.10149765,-1.8520447,-2.0867157,-0.161268428,-1.34146011,73606.25
58300000,5.29770947,-4.17308283,-3.01974225,-2.04273343,-0.0977384374,-1.45141578,73609.0078
58320000,5.39820766,-3.23509622,-3.68494678,-2.03295946,-0.0268780701,-1.53205001,73624.5391
58340000,6.90090036,-2.42153645,-5.00099945,-2.05495071,0.0610865243,-1.58580613,73640.7734
58360000,8.05902672,-1.99082839,-6.55154848,-1.91078651,0.212581098,-1.62734497,73651.2969
58380000,7.26939535,-0.0861416161,-7.44167852,-1.57358885,0.381179899,-1.61512768,73656.6172
58400000,8.70987415,1.74197483,-8.91565704,-1.10933125,0.5497787,-1.55159771,73653.8125
58420000,8.10688305,4.14436865,-9.24108124,-0.498466045,0.728151381,-1.42453778,73664.9453
58440000,7.9968133,4.52722025,-9.65743256,0.161268428,0.908967495,-1.28770399,73667.8984
58460000,9.59521866,8.35573673,-12.7585306,1.07512283,1.0995574,-1.0726794,73687.2578
58480000,8.19781017,8.52323437,-12.1316109,2.14291525,1.31458199,-0.833220184,73691.7969
58500000,6.47019243,9.12622547,-11.9114714,3.06410003,1.54182386,-0.618195653,73703.2734
58520000,4.42193604,5.94377136,-10.4901342,3.81912947,1.7079792,-0.481361806,73722.9297
58540000,4.23051023,6.58983374,-10.9447708,4.24429178,1.81060457,-0.45692721,73721.3125
58560000,4.03908443,6.53719139,-12.1316109,4.52040291,1.97920334,-0.437379509,73731.6641
58580000,3.87637258,6.59461927,-12.3182507,4.64257574,2.17223692,-0.430049121,73743.9453
58600000,2.95274305,4.68036127,-10.7054882,4.54239416,2.35305285,-0.488692194,73748.5156
58620000,1.69890404,3.08674121,-7.62831879,4.38356876,2.47033906,-0.608421803,73763.4297
58640000,1.66540456,3.129812,-8.23609543,4.18320513,2.57052088,-0.742812157,73777.7578
58660000,2.07218432,1.50747824,-7.30289459,4.01704979,2.6560421,-0.864985168,73781.1562
58680000,4.05344152,1.37826586,-7.68096066,3.81912947,2.71712852,-1.033584,73798.9531
58700000,5.39820766,0.272781789,-5.50349188,3.63342643,2.74645019,-1.20951319,73802.4453
58720000,7.25503826,-0.914058268,-4.29272366,3.51858377,2.73667622,-1.39277279,73804.2969
58740000,7.76710224,-1.20119691,-1.58404863,3.55279231,2.67070293,-1.59557998,73811.5
58760000,7.21675301,-2.69910383,4.48414946,3.58944416,2.50699091,-1.78861344,73799.6094
58780000,8.05902672,5.41256475,15.4002066,3.39152384,2.08182883,-1.93033421,73795.2891
58800000,8.12123966,1.67019022,17.6829586,3.35487199,1.50761545,-1.94988191,73802.6172
58820000,7.52303457,3.95294309,15.8357,3.36220241,0.933402121,-1.95476878,73797.2188
58840000,5.64706135,5.97248554,15.395421,3.12029958,0.403171062,-1.87169111,73793.2109
58860000,4.29750967,8.12602615,13.3423786,2.79776287,-0.0610865243,-1.72508347,73800.5625
58880000,3.34995174,6.98704195,11.2366953,2.38237453,-0.452040285,-1.54182386,73792.8516
58900000,2.85703015,7.63310432,9.84885788,1.96454263,-0.779464066,-1.35856426,73805.375
58920000,3.37866569,8.9539423,9.66221809,1.58091927,-1.07512283,-1.14842665,73806.7891
58940000,3.2685957,9.48993492,8.25523853,1.18507862,-1.33168626,-0.906524003,73816.6484
58960000,3.33080912,10.1168537,7.74317408,0.823446333,-1.536937,-0.676838696,73824.4375
58980000,3.69451809,11.0021982,6.1399827,0.459370673,-1.71775305,-0.452040285,73838.4766
59000000,3.66580439,11.7487593,5.35992289,0.0537561402,-1.88146496,-0.207694188,73841.2344
59020000,4.05344152,12.519248,4.43150759,-0.346971452,-2.01341176,0.0586430654,73850.1953
59040000,4.61336184,14.2325087,3.6514473,-0.791681349,-2.12092423,0.334754169,73851.9531
59060000,5.02492762,15.3571358,1.47876441,-1.19485247,-2.19422793,0.620639086,73858.7188
59080000,4.75214577,16.0797672,0.00478564529,-1.65422308,-2.28707957,0.884532869,73868.3594
59100000,4.63729048,16.0462685,-1.36869454,-2.1258111,-2.31395745,1.16553092,73875.2188
59120000,4.0342989,15.1561384,-1.87118733,-2.59495544,-2.34816599,1.39277279,73876.4453
59140000,4.09172678,17.4053917,-4.09651232,-3.02989173,-2.35060954,1.64933622,73883.0078
59160000,3.81894493,15.6873455,-4.46979284,-3.51858377,-2.39459181,1.90589952,73882.1094
59180000,2.49810696,14.5483618,-5.20678186,-3.87777257,-2.44101763,2.03051615,73883.9844
59200000,1.74676049,13.4476633,-5.9485569,-4.22963095,-2.51187778,2.14780211,73887.4297
59220000,2.00518537,13.552947,-6.57069111,-4.55216789,-2.61450315,2.25531459,73896.8047
59240000,1.40697968,11.9449711,-7.26460934,-4.8160615,-2.71224165,2.28707957,73894.1172
59260000,1.58883429,12.6436749,-7.9968133,-4.99932098,-2.82219744,2.2968533,73896.875
59280000,2.47896433,13.7204447,-9.17886734,-5.20945883,-2.92237926,2.33350515,73893.9922
59300000,2.76131725,13.9884415,-10.1455679,-5.32918835,-2.99812651,2.37015724,73892.875
59320000,2.41675091,13.4045925,-9.75793076,-5.40982246,-3.10808229,2.36038327,73888.2344
59340000,1.80897391,13.3328075,-9.96849918,-5.37805748,-3.19360352,2.36527014,73891.625
59360000,1.7563318,13.911871,-9.7387886,-5.22656298,-3.28156805,2.37504411,73875.0234
59380000,1.90468681,13.0025978,-10.0019989,-5.07018137,-3.36464572,2.37260056,73888.7969
59400000,1.96211457,11.6530466,-10.8729858,-4.8942523,-3.42328882,2.34572244,73869.4375
59420000,1.79940259,10.9495564,-10.5475626,-4.62302828,-3.49659276,2.31395745,73888.1094
59440000,2.12004089,8.50409126,-11.1457682,-4.20275307,-3.55279231,2.28463602,73887.8672
59460000,3.02452779,8.43709278,-14.1702957,-3.52347064,-3.45261025,2.26020145,73878.3438
59480000,4.60379076,6.3026948,-13.9836559,-2.82952785,-3.35242844,2.21377563,73875.4688
59500000,5.44606447,7.54696274,-15.4719915,-2.66581583,-3.28889847,2.23332334,73875.6328
59520000,4.34058046,6.34098005,-15.4528484,-2.68536353,-3.10319543,2.20644522,73883.9141
59540000,4.68514681,5.78584528,-17.1421814,-2.78554559,-2.93704009,2.13802838,73887.6719
59560000,3.88594389,4.51286364,-15.6729879,-2.96636152,-2.7342329,2.06961155,73882.2734
59580000,5.06799841,3.90987229,-17.1661091,-3.17405581,-2.5240953,1.96209919,73882.4688
59600000,4.87178707,2.13918352,-18.0370979,-3.38663697,-2.29196644,1.84481299,73893.75
59620000,4.44107866,3.97208548,-16.2903366,-3.52835774,-2.08182883,1.73974419,73896.5078
59640000,4.85264444,3.31166649,-16.204195,-3.57478333,-1.85703039,1.63956237,73890.4297
59660000,5.302495,2.09132695,-16.9890404,-3.50636649,-1.6615535,1.5564847,73902.1953
59680000,5.50827789,4.24965286,-15.3427792,-3.38908029,-1.47096348,1.48318076,73905.9062
59700000,5.24985266,5.42213631,-13.7874441,-3.15450811,-1.23394775,1.44164193,73922.4844
59720000,5.58963346,5.35992289,-13.0743828,-2.85396242,-1.07023597,1.46118963,73923.4375
59740000,5.90548611,4.92921448,-13.4715919,-2.38481784,-0.872315586,1.48318076,73926.125
59760000,5.66620398,5.06799841,-10.820344,-1.89123881,-0.664621413,1.54671085,73938.6484
59780000,5.6853466,5.42692184,-10.7246313,-1.42209435,-0.488692194,1.62001467,73948.9297
59800000,6.02034187,5.11585474,-9.37507915,-0.921184778,-0.320093393,1.6811012,73940.5312
59820000,5.8767724,4.09172678,-10.0785694,-0.571769893,-0.163711891,1.74218774,73950.2422
59840000,5.6566329,3.94815731,-7.76710224,-0.129503429,-0.00733038317,1.81060457,73959.7656
59860000,5.76191711,4.30708075,-8.14995384,0.166155353,0.15393804,1.83748269,73967.8984
59880000,5.52742052,2.69910383,-7.02532721,0.420275301,0.300545692,1.87902153,73966.3359
59900000,5.20678186,2.47896433,-5.66141844,0.603534877,0.383623362,1.89368224,73975.2422
59920000,5.92462873,1.82811654,-6.81475878,0.789237916,0.527787566,1.88635182,73968.9219
59940000,6.47497797,1.70368969,-5.11585474,0.889419794,0.620639086,1.84725654,73978.4922
59960000,6.12084055,0.244067907,-4.42193604,0.97005403,0.69882983,1.82770884,73980.2031
59980000,6.52762032,0.0574277416,-4.35493708,1.05801857,0.767246723,1.78128302,73991.0156
60000000,6.42712164,-0.760917604,-3.04367042,1.18996549,0.84788096,1.69331849,73994.3359
60020000,6.80997324,-0.588634372,-2.03389931,1.27793014,0.882089436,1.61024082,74002.9766
60040000,6.64726114,-2.38803697,-1.62711942,1.37566853,0.901637077,1.53449345,74016.9688
60060000,7.20718193,-1.25383902,-0.952343404,1.49295461,0.901637077,1.43186808,74033.5469
60080000,7.2311101,-0.722632468,-0.856630504,1.53938043,0.882089436,1.32924283,74027.5391
60100000,7.28375196,-2.23489642,1.52662086,1.48806775,0.835663676,1.22661746,74034.9141
60120000,7.50867748,-1.67497587,0.105284199,1.33901668,0.774577141,1.12887895,74053.5625
60140000,7.71446037,-0.9906286,1.22033954,1.14353979,0.723264456,1.05068827,74046.6094
60160000,7.50867748,-1.83290219,1.77547443,0.886976361,0.65240407,0.957836688,74062.6484
60180000,8.43230724,-3.02452779,0.60777694,0.659734488,0.547335267,0.864985168,74068.875
60200000,8.82472992,-2.92881489,1.61754811,0.300545692,0.464257598,0.752586007,74062.3281
60220000,8.22652435,-3.10109806,2.58424854,-0.0171042271,0.359188765,0.637743294,74073.6328
60240000,9.30329418,-3.14416885,-0.0382851623,-0.364075691,0.271224171,0.510683358,74077.3906
60260000,8.93480015,-3.62751913,1.6606189,-0.642630219,0.2003638,0.405614525,74083.1562
60280000,7.35553694,-6.29312372,1.29212427,-0.91385442,0.105068825,0.285884947,74091.2344
60300000,8.52801991,-4.35015154,0.665204704,-1.16797435,0.0293215327,0.131946892,74095.5078
60320000,7.81017303,-5.00099945,1.8855443,-1.30480814,-0.0195476878,-0.0219911486,74092.6016
60340000,8.26480961,-5.69491768,-0.660419047,-1.34390354,-0.0513126813,-0.171042264,74105.2734
60360000,9.0735836,-4.65164709,-0.760917604,-1.37322509,-0.0635299832,-0.322536856,74109.6484
60380000,8.95872784,-6.22133875,-2.90967226,-1.23150432,-0.0610865243,-0.420275301,74114.6016
60400000,10.0689974,-5.44127846,-2.87617278,-1.11666167,0.0122173047,-0.586430609,74111.4062
60420000,9.42772102,-4.27836704,-2.34018064,-0.97005403,0.0488692187,-0.733038306,74120.2891
60440000,10.1599245,-4.39322233,-3.63709044,-0.747699082,0.0879645944,-0.872315586,74124.0469
60460000,9.13101101,-3.20159674,-1.54097784,-0.593761027,0.119729586,-0.994488597,74122.5625
60480000,8.22652435,-2.88095856,-4.12044048,-0.408057988,0.149051115,-1.03602743,74124.2188
60500000,8.60459042,-0.981057286,-3.42173648,-0.25167647,0.215024561,-1.08978355,74132.0547
60520000,8.025527,-0.483350188,-3.42173648,-0.0561996028,0.25167647,-1.14109623,74121.7031
60540000,8.60937595,0.564706147,-3.14895463,0.212581098,0.259006858,-1.18019164,74118.7031
60560000,9.04008389,1.67976153,-3.10588384,0.55955255,0.276111096,-1.16797435,74125.7812
60580000,8.65723228,3.16809726,-1.88075864,0.938289046,0.268780708,-1.11421824,74119.8281
60600000,9.08315468,3.29252386,-2.09132695,1.46118963,0.256563395,-1.06046212,74140.4297
60620000,9.25065231,4.13479757,-1.67497587,2.06961155,0.217468023,-0.989601672,74136.625
60640000,10.6097755,6.27876663,-1.17726874,2.81975389,0.156381503,-0.84788096,74148.8281
60660000,10.9926271,6.50369215,-1.43090796,3.65541768,0.0733038262,-0.674395204,74153.1484
60680000,10.9686995,6.52762032,-3.0771699,4.46908998,-0.0122173047,-0.491135657,74145.4375
60700000,9.86321449,7.24068117,-2.76131725,5.3169713,-0.080634214,-0.300545692,74162.6016
60720000,9.63828945,10.4709921,-2.981457,6.07688761,-0.127059966,-0.0561996028,74165.5312
60740000,9.96849918,9.50907707,-4.71864605,6.73417854,-0.122173049,0.193033412,74168.2109
60760000,9.77707291,10.8969145,-6.98704195,7.22042704,-0.0928515196,0.452040285,74164.2109
60780000,7.55174828,8.29830933,-6.67597532,7.45744276,0.00733038317,0.711047173,74154.2266
60800000,8.11166859,7.21196747,-8.25523853,7.44278193,0.185703039,0.984714746,74156.3984
60820000,7.98724222,8.29830933,-10.4422779,7.28151369,0.474031419,1.11421824,74138.625
60840000,7.46560669,5.5369916,-8.92044258,6.91010761,0.723264456,1.0995574,74133.1797
60860000,6.82433033,2.08654141,-9.355937,6.44096327,1.00426245,1.16797435,74115.1406
60880000,8.03031254,3.31166649,-10.3752794,5.89607143,1.29747772,1.11421824,74114.6953
60900000,6.99182796,0.957129061,-10.5379906,5.44158745,1.5442673,0.974940956,74108.7422
60920000,8.55194855,-0.200997099,-12.078969,4.92113018,1.81549156,0.862541735,74101.9766
60940000,8.06859779,-1.17248309,-12.3948212,4.437325,2.03784657,0.679282129,74114.2812
60960000,5.9198432,-1.09591281,-4.76171684,3.99994564,2.32128787,0.449596822,74119.3594
60980000,5.52263451,-2.51724935,-4.43629313,3.59677458,2.49233031,0.229685336,74144.5312
61000000,4.79521656,-2.72781777,-1.45962179,3.35242844,2.54852986,0.070860371,74179.4922
61020000,6.02512741,-3.84765887,-1.67976153,3.0543263,2.60472941,-0.175929189,74162.0156
61040000,7.9537425,-7.73838854,-7.09232616,2.84174514,2.68292022,-0.403171062,74180.5469
61060000,6.49890614,-5.79063082,-2.42153645,2.56807756,2.75622392,-0.581543684,74188.75
61080000,5.45085001,-5.71406031,0.349352092,2.37504411,2.69269395,-0.818559408,74204.1797
61100000,5.28813791,-6.11605453,2.99581385,2.05983758,2.66092896,-1.00670588,74219.0234
61120000,5.96291399,-4.8000021,2.88095856,1.52716315,2.57540798,-1.18507862,74222.5078
61140000,6.38405085,-1.92861509,6.06341267,0.874759018,2.46056509,-1.31946898,74239.625
61160000,7.74317408,-2.2683959,5.03449869,0.0610865243,2.34327912,-1.39277279,74241.0625
61180000,7.8341012,-3.76151729,5.97727108,-0.821002901,2.24309707,-1.44164193,74224.3438
61200000,7.3794651,-2.39282274,6.82433033,-1.70553577,2.14291525,-1.42209435,74223.7812
61220000,6.3314085,-3.33559465,7.83888721,-2.50699091,2.05495071,-1.33412969,74217.5078
61240000,6.29790926,-3.0771699,8.65723228,-3.40862799,1.9816469,-1.25593889,74220.1406
61260000,6.92482853,-1.90468681,8.62373257,-4.3200388,1.89368224,-1.17041779,74229.7109
61280000,7.08754063,-5.80977345,6.82433033,-5.17525053,1.84236956,-1.07756627,74224.3906
61300000,7.09232616,-5.70448923,6.13041162,-5.95227098,1.80571771,-0.984714746,74239.5547
61320000,7.66181803,-8.34138012,6.47976351,-6.4849453,1.7079792,-0.842994034,74234.3516
61340000,7.90110016,-9.66700363,4.58943367,-6.99318552,1.6688838,-0.762359798,74261.8438
61360000,7.76710224,-12.0358982,2.34496617,-7.29617453,1.63223195,-0.691499472,74254.125
61380000,7.84367275,-12.5144625,-1.18684006,-7.403687,1.67132735,-0.657290995,74255.3203
61400000,7.4225359,-11.3036938,-0.861416161,-7.36947823,1.72264004,-0.593761027,74243.8516
61420000,6.70947456,-10.1120682,-4.07736969,-7.283957,1.78861344,-0.5497787,74237.7734
61440000,6.37447929,-11.0691977,-4.61336184,-7.17400122,1.87413454,-0.439822972,74233.5469
61460000,6.20698214,-11.3371935,-5.68056107,-7.00295925,1.98653376,-0.283441484,74234.5469
61480000,6.01555634,-9.7818594,-7.21196747,-6.72929144,2.12092423,-0.139277279,74222.5859
61500000,5.0823555,-9.12622547,-6.01077032,-6.36765909,2.1991148,0.00244346098,74216.3359
61520000,5.30728054,-8.90130043,-6.76211691,-5.98892307,2.2577579,0.173485726,74211.4297
61540000,5.52263451,-8.36052227,-6.26919556,-5.68349028,2.31395745,0.30787608,74205.2031
61560000,5.47477818,-7.47039223,-6.13041162,-5.3853879,2.36038327,0.476474881,74203.7109
61580000,5.63270473,-7.3794651,-5.98684216,-5.11416388,2.35305285,0.642630219,74202.1953
61600000,5.25463867,-6.15912533,-6.34576559,-4.88692188,2.34816599,0.8014552,74204.2734
61620000,4.73300314,-4.89571524,-4.9627142,-4.75008821,2.31395745,0.945619404,74208.3281
61640000,4.42672205,-4.90050077,-4.345366,-4.71343613,2.24065375,1.06779242,74226.9766
61660000,4.63250446,-5.28335238,-3.85723019,-4.69877529,2.1600194,1.21440005,74226.6094
61680000,4.43150759,-5.02014208,-3.89072967,-4.77452278,2.04028988,1.31702542,74218.7266
61700000,4.7282176,-5.06321287,-3.43130755,-4.90402603,1.89856923,1.41965079,74228.8594
61720000,5.00578499,-4.68514681,-4.45065022,-5.12882471,1.7470746,1.49295461,74225.9766
61740000,5.38863659,-5.48434973,-4.29272366,-5.42203999,1.57114542,1.536937,74219.3359
61760000,5.95334291,-4.88614368,-5.18763971,-5.67860317,1.41476393,1.57603228,74244.8984
61780000,6.62333298,-5.84327269,-5.23071051,-6.05245304,1.23639131,1.57114542,74251.8594
61800000,6.48933506,-5.46999264,-5.19242525,-6.41897202,1.03114057,1.53449345,74248.1719
61820000,6.02512741,-5.72363186,-5.6853466,-6.76105642,0.830776751,1.50028503,74246.7266
61840000,5.49870634,-4.86700106,-6.8769722,-7.00540257,0.647517145,1.44652891,74262.0625
61860000,5.57049131,-3.91465783,-7.63310432,-7.13001919,0.496022582,1.38544238,74278.6641
61880000,5.19242525,-2.79960251,-7.62353277,-7.15934086,0.364075691,1.31458199,74278.1016
61900000,5.34078026,-2.5555346,-8.10688305,-7.14956665,0.227241874,1.23639131,74295.6328
61920000,5.98684216,-2.35932302,-8.30309486,-7.04205465,0.141720742,1.16553092,74304.2734
61940000,6.34576559,-3.19202542,-9.19322491,-6.85390806,0.0635299832,1.08489668,74332.7891
61960000,6.58504772,-1.8855443,-8.96829891,-6.5680232,0.0537561402,1.02381015,74356.4688
61980000,7.20718193,-1.45483613,-8.94915676,-6.21616459,0.0342084542,0.967610538,74378.0781
62000000,6.94397116,-0.454636306,-7.66181803,-5.78367233,0.0268780701,0.933402121,74389.6953
62020000,7.44646406,0.736989379,-6.89132929,-5.29742336,0.0146607663,0.923628271,74409.4531
62040000,7.77667379,1.16769743,-6.21176767,-4.79651403,0.00244346098,0.933402121,74414.0625
62060000,8.35095119,1.49790692,-4.65643263,-4.35424757,-0.0293215327,0.948062837,74416.7031
62080000,8.72423172,1.9477576,-3.65623307,-3.89732027,-0.0415388383,0.965167105,74422.6562
62100000,8.44666386,2.0099709,-1.81854522,-3.45505381,-0.1001819,0.989601672,74424.9766
62120000,8.35095119,1.54097784,-1.08155584,-3.05188274,-0.188146502,1.00181901,74433.8672
62140000,8.60937595,1.42133665,0.545563579,-2.66581583,-0.288328409,1.00181901,74442.9453
62160000,9.00179863,1.96690023,2.34496617,-2.32373142,-0.41050145,0.992045164,74445.5859
62180000,8.54237652,1.43090796,3.48873544,-2.10381985,-0.540004849,0.974940956,74448.2188
62200000,8.26480961,0.861416161,3.35952306,-1.88879538,-0.69882983,0.940732479,74445.2656
62220000,6.84347296,0.84705919,3.28773832,-1.69576192,-0.830776751,0.899193645,74454.7344
62240000,6.82911587,0.387637258,2.96231437,-1.5442673,-0.972497463,0.85765481,74458.375
62260000,6.89611483,0.535992265,3.30209517,-1.39521623,-1.0995574,0.8014552,74467.8516
62280000,6.82911587,0.569491804,2.89052987,-1.26326931,-1.20706975,0.76480329,74477.2266
62300000,6.83390141,0.861416161,3.2255249,-1.13132238,-1.32679927,0.720820963,74478.7109
62320000,6.40319347,1.70368969,2.56510592,-1.01647973,-1.44164193,0.686612546,74479.2969
62340000,6.18305349,1.97647154,1.83768773,-0.918741345,-1.536937,0.664621413,74486.3516
62360000,7.03011274,2.74217486,2.23489642,-0.786794424,-1.62734497,0.657290995,74497.9531
62380000,8.55194855,3.02452779,1.89990115,-0.601091385,-1.73730075,0.691499472,74505.125
62400000,8.88694286,4.51286364,2.07218432,-0.383623362,-1.82037842,0.733038306,74501.8594
62420000,7.8053875,4.02951336,1.15334046,-0.105068825,-1.90101266,0.796568274,74495.0938
62440000,7.00139904,4.02951336,0.813559711,0.212581098,-1.97187304,0.884532869,74513.1328
62460000,6.28833771,3.68016124,-0.224925324,0.603534877,-2.0280726,0.994488597,74505.1016
62480000,7.24068117,3.01017094,-2.11046958,1.03602743,-2.0476203,1.12643552,74510.7422
62500000,8.43230724,4.09172678,-2.71824646,1.53938043,-2.05250716,1.27793014,74519.2656
62520000,8.025527,4.43629313,-5.47477818,2.10870671,-1.97187304,1.46118963,74528.0547
62540000,5.64227581,3.09631252,-4.24008179,2.47278261,-1.87169111,1.65910995,74511.2109
62560000,5.69491768,3.45045018,-6.29790926,2.60961628,-1.71530962,1.83748269,74506.3281
62580000,6.94875717,2.6512475,-9.03529835,2.59495544,-1.48562431,1.99386418,74488.625
62600000,7.56610537,3.15852594,-12.8398867,2.36771369,-1.20218277,2.12092423,74461.5469
62620000,8.84387207,2.18703985,-16.8646145,1.92789066,-0.796568274,2.2186625,74446.7031
62640000,9.12622547,0.124426775,-19.9609261,1.22906089,-0.346971452,2.22599292,74445.9453
62660000,8.82951546,-2.24446774,-22.1096821,0.383623362,0.197920337,2.13558483,74434.0625
62680000,7.83888721,-3.75673151,-26.0674095,-0.630412936,0.767246723,2.01585531,74438.9453
62700000,5.65184689,-6.1399827,-23.933012,-1.71775305,1.31458199,1.81793499,74442.9453
62720000,3.37387991,-4.345366,-20.9754829,-2.55586028,1.71775305,1.69576192,74440.8203
62740000,0.866201818,-2.04825616,-15.467206,-3.2840116,2.02074218,1.6615535,74469.0234
62760000,0.248853549,-1.68933284,-16.0749817,-3.83623385,2.21621919,1.70309234,74468.8984
62780000,-0.674775958,-1.62233377,-14.0267267,-4.19053555,2.35305285,1.80816114,74475.9297
62800000,-1.13898361,-1.61754811,-13.4955196,-4.34936047,2.45567822,1.95965576,74477.7344
62820000,-1.1820544,-2.29710984,-14.1607246,-4.43243837,2.54119945,2.11115026,74496.6562
62840000,-1.78026009,-0.794417143,-11.6674032,-4.37135172,2.5778513,2.28463602,74513.1875
62860000,-1.42612231,-0.79920274,-12.2656088,-4.36157799,2.59006858,2.47522593,74524.5391
62880000,-1.01455677,-1.08155584,-9.65264702,-4.39578629,2.53875589,2.66825938,74529.7891
62900000,-0.550349236,-1.22991085,-10.523634,-4.59126329,2.47522593,2.84174514,74542.8203
62920000,-0.741775036,-2.03389931,-9.58086205,-4.91868687,2.41902637,2.97613549,74558.1094
62940000,-0.60777694,-3.27816701,-8.69551754,-5.34873629,2.24798417,3.11785626,74564.1094
62960000,0.952343404,-6.08255529,-11.1936245,-5.89362812,2.08427215,3.19604707,74575.0
62980000,1.2777673,-7.47039223,-11.3754787,-6.60467482,1.88390839,3.23025537,74567.6797
63000000,2.34975195,-11.2797661,-14.9886408,-7.47943401,1.6615535,3.19360352,74578.0781
63020000,2.05782747,-11.6434746,-15.6299171,-8.34930611,1.45630276,3.09097815,74567.9219
63040000,3.60359097,-14.4143639,-19.9896412,-9.06768417,1.27059972,2.93704009,74576.3203
63060000,4.28793812,-17.0081825,-26.0004101,-9.61990547,1.20462632,2.74400663,74578.7109
63080000,3.78065968,-15.0891399,-26.3736916,-9.54415894,1.21440005,2.52898216,74581.5938
63100000,1.85683036,-10.7629166,-25.8520565,-9.11166573,1.30480814,2.41902637,74578.7578
63120000,-0.148355007,-7.36032248,-20.9515553,-8.55944347,1.32435584,2.46056509,74591.1641
63140000,-0.344566464,-5.62791872,-20.319849,-8.01699543,1.31946898,2.53631258,74599.7344
63160000,-0.803988397,-4.13958311,-19.0660114,-7.44033861,1.30236471,2.64871168,74604.125
63180000,-0.780060172,-2.03389931,-16.0319118,-6.86612558,1.2437216,2.80509329,74614.8906
63200000,-0.784845829,-1.91425812,-17.740387,-6.28458166,1.1972959,2.96636152,74621.4141
63220000,-1.26819599,-1.05284202,-12.7968159,-5.71036816,1.13376594,3.11052585,74612.5781
63240000,-1.50269258,0.16749759,-14.0267267,-5.28520632,1.07756627,3.23269892,74621.9766
63260000,-0.885344386,-1.13419795,-14.5005054,-4.84049606,1.03114057,3.376863,74616.7031
63280000,-0.583848715,-1.87597299,-13.3184509,-4.51795912,0.987158239,3.47460151,74605.3516
63300000,0.162711933,-2.172683,-14.2755795,-4.42510796,0.97005403,3.53324461,74607.5
63320000,0.555134833,-2.40239382,-14.2707939,-4.53506374,0.96028018,3.58211374,74591.8203
63340000,0.550349236,-3.129812,-13.6917315,-4.90891314,0.906524003,3.59433103,74590.7734
63360000,0.727418065,-4.16351128,-15.2901363,-5.31941462,0.81122905,3.60166144,74581.9375
63380000,0.205782741,-4.72343206,-13.7730875,-5.89851475,0.711047173,3.55523562,74568.9688
63400000,1.47397876,-5.92941475,-18.3625202,-6.53381443,0.581543684,3.46238422,74556.1328
63420000,1.47397876,-5.17806816,-18.8123722,-7.15201044,0.478918344,3.37441969,74545.3359
63440000,1.72283232,-5.64227581,-21.1046963,-7.58205938,0.361632228,3.29134202,74541.1875
63460000,1.77068877,-6.44626427,-21.6359024,-7.69934559,0.263893783,3.19360352,74539.9688
63480000,2.19661117,-4.08694124,-23.3922348,-7.56739855,0.219911486,3.0934217,74550.0469
63500000,1.98604274,-3.45045018,-22.2532501,-7.30594826,0.190589949,3.02989173,74547.7344
63520000,2.31146669,-1.20598257,-23.2486649,-6.95897675,0.197920337,3.00790048,74550.6875
63540000,2.51246381,0.622133911,-22.1048946,-6.47761488,0.239459172,3.04210901,74562.6719
63560000,2.34496617,2.43110776,-21.4014053,-5.9596014,0.273667634,3.11785626,74567.7734
63580000,2.27796721,3.7998023,-20.0757828,-5.29009295,0.322536856,3.25224662,74586.7422
63600000,1.53140652,5.12064028,-17.8648148,-4.59370661,0.368962616,3.43550611,74593.5547
63620000,1.14855492,6.70947456,-17.0177555,-3.91686797,0.405614525,3.62853956,74597.1484
63640000,0.679561615,6.58504772,-15.2757797,-3.18871665,0.459370673,3.86555529,74605.9062
63660000,0.00957129057,5.24028158,-13.7922297,-2.56563401,0.50335294,4.06836271,74608.5469
63680000,-0.535992265,5.50827789,-13.2370949,-2.11848068,0.561996043,4.23207426,74611.1797
63700000,-0.0765703246,3.90987229,-11.8301153,-1.75440502,0.60597831,4.38356876,74618.1875
63720000,-0.483350188,3.12502646,-12.0981112,-1.63711882,0.679282129,4.49841166,74608.0547
63740000,-0.449850649,1.08155584,-10.0019989,-1.76906574,0.706160247,4.54239416,74614.6953
